user_id,age,gender,location,session_duration,num_sessions,level,tasks_completed,revenue,purchases,average_revenue_per_user,game_version,platform,os_version,ad_campaign_cost,new_users_from_ads,retention_rate,game_rating,player_reviews,registration_date,event_date,user_event
20,47,Female,USA,46.06893331955782,38,18,10,97.98035353809381,1,48.990176769046904,3.0,iOS,10.0,44.65006811982485,32,0.6166322862360583,3.648692049294291,3,2023-11-29,2023-07-02,Logged In
59,40,Female,Asia,95.5681448737596,15,59,35,86.85528307858377,0,86.85528307858377,1.0,iOS,10.0,35.95890120259898,25,0.19407969327896143,3.8267347828204943,1,2022-11-15,2021-02-25,Clicked Shop Button
36,36,Female,Asia,33.86515907516453,46,60,9,17.39608876962255,1,8.698044384811276,1.0,iOS,11.0,29.24963668029109,27,0.8586475043442933,4.572119832343872,11,2021-06-05,2023-08-07,Logged In
19,49,Male,Europe,69.86851331585454,15,63,20,4.6196483201628835,1,2.3098241600814418,3.0,iOS,12.0,34.46308177329775,18,0.27985031960814766,4.823446721498952,34,2021-03-05,2021-07-25,Clicked Play Button
90,47,Female,USA,46.23652307536042,46,57,19,57.9596727412674,1,28.9798363706337,3.0,Android,10.0,46.955461036634446,42,0.8997085003403551,3.0572837295636455,69,2022-11-23,2022-10-25,Clicked Play Button
67,46,Male,USA,80.51257347640575,25,92,47,91.26050268831104,1,45.63025134415552,2.0,Android,10.0,12.499936761191588,4,0.4965870362419683,4.19397813410625,71,2022-03-29,2021-03-18,Clicked Play Button
19,46,Female,USA,32.6458749827533,21,51,7,17.735136165974286,1,8.867568082987143,2.0,iOS,10.0,26.756025383670245,32,0.7171439911943491,4.85803822396662,20,2021-03-05,2021-07-25,Clicked Play Button
20,47,Female,Asia,27.033188759504963,24,56,35,0.704291462414186,0,0.704291462414186,3.0,iOS,11.0,34.480400950020396,19,0.1017472756044458,1.604973352587864,60,2023-11-29,2023-07-02,Logged In
96,33,Male,USA,110.59749496767526,5,27,28,80.54960460322444,1,40.27480230161222,3.0,Android,10.0,33.96235006621373,29,0.8109971238013135,1.0730719264387067,34,2023-09-23,2023-04-03,Logged In
71,57,Female,Asia,16.707423539196743,6,32,41,7.6795684286734005,0,7.6795684286734005,2.0,iOS,10.0,12.613947978841821,44,0.3160016358244644,4.475855091393176,47,2023-02-23,2022-09-07,Clicked Shop Button
52,36,Male,Asia,63.18515938951714,49,9,11,41.37060319100304,1,20.68530159550152,3.0,iOS,11.0,29.336576369487595,7,0.6343493956384523,1.7810933329886431,14,2021-08-22,2021-11-18,Clicked Play Button
33,35,Male,Europe,30.398070040746028,43,96,13,67.8887337188785,1,33.94436685943925,2.0,iOS,11.0,39.79565712100782,37,0.7450842246348718,1.1699150665272038,70,2023-06-12,2022-08-10,Clicked Play Button
40,18,Male,Europe,9.476945782451757,48,84,47,23.679758545618014,1,11.839879272809007,2.0,Android,10.0,23.753949002512194,16,0.23131819244720164,1.6403845506297783,14,2021-04-22,2021-07-30,Clicked Play Button
39,31,Male,Europe,9.142164103514034,44,92,49,8.39625634467267,0,8.39625634467267,2.0,Android,10.0,39.66490383493675,43,0.45400758506338323,2.536459644975077,5,2022-08-25,2022-07-22,Clicked Play Button
82,19,Female,Europe,25.150503792170145,47,97,20,77.00212284558286,0,77.00212284558286,1.0,iOS,11.0,17.994129887727738,0,0.4950687525215387,1.8770628063703203,80,2022-01-26,2023-05-18,Clicked Shop Button
1,45,Female,Europe,104.67859076819003,23,68,21,63.017508488704145,0,63.017508488704145,1.0,iOS,12.0,46.93800635818795,2,0.3496955722713636,2.2210145164017723,67,2023-08-22,2021-01-17,Clicked Shop Button
11,47,Male,Asia,37.485055557358066,4,46,20,98.84904844868048,1,49.42452422434024,3.0,iOS,11.0,26.69642202495505,45,0.48540466378318514,4.901176205720185,21,2023-03-22,2023-03-14,Clicked Shop Button
92,55,Female,Asia,114.30280461615901,27,98,43,34.43080333199593,1,17.215401665997966,2.0,iOS,12.0,29.797397539630715,25,0.3540365261242705,3.8176221766503002,31,2023-12-25,2021-04-24,Logged In
57,21,Female,USA,71.88656369375725,18,67,49,6.17623862901997,0,6.17623862901997,1.0,iOS,10.0,1.5680784402294201,30,0.38859819604416745,3.848766913012816,21,2023-12-01,2023-06-07,Clicked Shop Button
89,18,Male,Asia,55.2106318234081,21,26,29,73.43500353352958,0,73.43500353352958,3.0,iOS,10.0,8.513456856429713,7,0.6354649429621911,1.3787414989116913,26,2023-01-17,2021-10-05,Logged In
50,25,Female,Asia,71.71021598698728,28,8,38,52.17334188532456,1,26.08667094266228,3.0,Android,12.0,31.646694023552236,42,0.6060746146439977,3.928393479290767,14,2022-02-12,2022-11-05,Clicked Play Button
23,46,Male,Europe,64.4203143010208,35,6,19,21.320393138913506,0,21.320393138913506,3.0,Android,11.0,20.993518589113563,45,0.2858125806380202,3.9573773318212195,43,2021-12-12,2023-05-27,Logged In
31,56,Male,Asia,92.2592691820924,22,80,23,78.17289890047594,1,39.08644945023797,3.0,iOS,10.0,25.408189522908735,7,0.8179863078363397,3.638980073626529,85,2021-09-23,2023-09-05,Clicked Shop Button
94,20,Female,Europe,37.48704758687801,40,24,22,20.375548584994373,0,20.375548584994373,3.0,Android,12.0,3.148570436685022,34,0.7902308365371126,1.9137451839915003,91,2022-09-16,2022-11-22,Clicked Play Button
42,49,Female,USA,45.600795034034775,23,48,6,26.06616548329366,0,26.06616548329366,2.0,iOS,11.0,41.70676192051921,38,0.5072666453519613,2.6921447163287398,8,2021-05-05,2021-08-03,Clicked Play Button
99,27,Female,USA,107.82084479132384,3,94,8,9.252855436671915,0,9.252855436671915,3.0,iOS,12.0,39.225280114810865,27,0.44660059415660036,4.385105818678501,33,2021-05-16,2023-07-31,Clicked Shop Button
7,27,Male,Asia,113.84249901229663,40,45,0,39.94322790308544,1,19.97161395154272,2.0,Android,11.0,9.267698786092476,3,0.40148478638728713,3.6808065173625053,99,2023-12-12,2023-12-21,Logged In
16,36,Male,USA,107.64419616094457,10,13,25,41.89292239374189,1,20.946461196870946,1.0,Android,11.0,31.716467862868967,15,0.6658143349331513,3.9310753399996092,72,2023-11-02,2021-09-28,Clicked Play Button
90,51,Female,Asia,53.236519305091065,25,69,37,51.456179034829844,0,51.456179034829844,3.0,iOS,11.0,40.91576058271358,12,0.6373328457675764,3.3494976005032355,14,2022-11-23,2022-10-25,Clicked Play Button
60,50,Female,USA,94.7420328457914,49,25,37,70.89642671237775,1,35.44821335618887,1.0,iOS,11.0,32.04270682078,19,0.25694448555038296,2.798346396447114,61,2022-06-18,2022-09-23,Clicked Play Button
2,40,Female,Europe,59.77860932962636,8,20,43,90.61009286804259,1,45.30504643402129,2.0,Android,12.0,15.519904764792242,4,0.6371664250402891,4.036208040268432,44,2022-01-17,2021-12-05,Clicked Play Button
1,45,Female,Europe,62.21708299680175,11,82,21,13.773409888780863,1,6.886704944390432,2.0,Android,12.0,32.805557523908355,36,0.301944955281632,1.2717032574652198,83,2023-08-22,2021-01-17,Clicked Shop Button
48,49,Male,Europe,28.538212541587654,5,82,43,5.434809834865706,1,2.717404917432853,1.0,iOS,12.0,10.523087384160611,19,0.11484666921882046,3.6926429311210565,71,2023-09-06,2022-01-07,Clicked Shop Button
12,24,Female,Europe,72.9799848747294,45,66,9,1.8531233594333285,0,1.8531233594333285,3.0,iOS,12.0,15.912749863971044,23,0.6593669420299016,4.988818031402717,57,2023-10-16,2022-03-07,Clicked Shop Button
69,46,Male,Asia,26.40562824163501,37,74,5,14.362137806881625,1,7.181068903440813,3.0,iOS,12.0,12.003482655358933,35,0.6158348819685997,4.120767717872127,91,2023-04-22,2023-12-15,Logged In
37,25,Male,USA,43.129940392727285,45,45,16,65.79494857816259,1,32.897474289081295,1.0,Android,11.0,27.846255119510328,33,0.42864740989947314,2.162254046309821,18,2023-11-04,2022-10-17,Clicked Shop Button
32,18,Female,Asia,103.32847318629254,38,47,49,72.74770779964966,0,72.74770779964966,1.0,iOS,10.0,5.411332338277431,44,0.5205488447356049,2.1112779788215223,15,2023-05-30,2022-03-01,Clicked Play Button
9,20,Female,Europe,28.81371805924835,29,63,37,78.65057135281222,1,39.32528567640611,1.0,Android,10.0,46.66551901741693,47,0.8577353533646077,3.6688744423738355,74,2023-10-16,2023-11-23,Logged In
99,41,Female,Asia,13.183202794944773,5,76,23,24.370821190434267,1,12.185410595217133,3.0,iOS,12.0,16.67561768314334,33,0.5761601447243502,4.5834170280341215,7,2021-05-16,2023-07-31,Clicked Shop Button
19,40,Male,USA,12.935873150473874,9,77,9,30.58948132615199,1,15.294740663075995,3.0,Android,12.0,10.948506355290066,18,0.6263071482692252,3.3117989633913716,32,2021-03-05,2021-07-25,Clicked Play Button
48,25,Female,Asia,113.19021985785741,48,55,7,48.313464556549945,0,48.313464556549945,3.0,Android,10.0,24.827490680091564,16,0.15112905675931287,3.1096091486802333,73,2023-09-06,2022-01-07,Clicked Shop Button
80,54,Female,USA,63.29585036561098,2,75,20,6.3183096860226495,0,6.3183096860226495,1.0,Android,11.0,13.849890922735803,4,0.2327955685401002,1.6415365353746854,17,2023-02-23,2022-09-30,Clicked Play Button
3,20,Male,Asia,52.08238825895711,1,19,5,61.114152321124614,1,30.557076160562307,3.0,Android,12.0,26.745204319132217,24,0.34076182112927056,3.8618278214392663,34,2021-04-25,2023-12-05,Clicked Shop Button
20,50,Female,USA,98.25103681591062,40,35,20,98.37350336757578,1,49.18675168378789,2.0,iOS,11.0,17.425457489104275,17,0.5315034544225145,3.809194478551563,42,2023-11-29,2023-07-02,Logged In
24,45,Male,USA,101.11998170970934,30,53,38,36.08063113780025,0,36.08063113780025,1.0,Android,10.0,6.6033405384520405,49,0.7212727167866569,4.86780556933539,49,2022-12-16,2023-05-12,Clicked Shop Button
54,25,Female,Europe,43.20196880829453,11,26,23,75.2847475091384,0,75.2847475091384,3.0,Android,10.0,13.2947621013631,7,0.35699270223086965,2.2007687372226576,2,2022-01-31,2023-12-03,Logged In
33,51,Male,USA,84.76607660948645,28,14,32,50.0033915569608,0,50.0033915569608,1.0,Android,12.0,21.92199224807626,26,0.38510594438301915,4.025781905470128,90,2023-06-12,2022-08-10,Clicked Play Button
24,52,Female,Europe,93.67912382296696,44,45,17,12.781184436038274,1,6.390592218019137,2.0,iOS,11.0,1.5146613239812812,14,0.3049207081389991,2.736261044790516,58,2022-12-16,2023-05-12,Clicked Shop Button
75,49,Female,Europe,80.28482898958477,12,44,27,58.223744880258636,1,29.111872440129318,2.0,iOS,12.0,38.532126350738096,44,0.30368746343624475,3.23389116646454,27,2023-11-03,2021-10-03,Logged In
72,41,Male,Europe,22.433433602011426,39,88,31,29.987426844406496,0,29.987426844406496,1.0,iOS,10.0,31.09122822952079,12,0.8590910767158373,4.265815422402232,45,2021-01-15,2023-10-28,Logged In
36,31,Male,Asia,105.72655460446155,26,65,11,3.4403208453458234,1,1.7201604226729117,1.0,iOS,11.0,30.067980363917712,15,0.608365743695112,1.8879801800759024,63,2021-06-05,2023-08-07,Logged In
38,49,Female,Asia,66.995873564641,13,51,47,63.49297301177438,1,31.74648650588719,2.0,iOS,12.0,27.302496594138297,21,0.22472099483195748,2.3714749581096597,69,2021-02-13,2022-04-19,Logged In
84,33,Male,Asia,37.48432903255043,8,43,41,85.89323493247277,1,42.94661746623638,1.0,iOS,12.0,29.515658616253425,19,0.677798862467408,4.093234680790388,46,2022-06-02,2023-01-20,Clicked Play Button
99,21,Male,Asia,53.9012413253348,28,86,26,34.47697668998742,1,17.23848834499371,2.0,Android,12.0,46.73259763536103,12,0.6776169146880232,3.2818316611514438,13,2021-05-16,2023-07-31,Clicked Shop Button
89,54,Male,USA,9.32067539587435,30,23,9,39.02955472127705,1,19.514777360638526,2.0,Android,10.0,0.42846054053703453,19,0.633176156842964,1.3696916676202808,6,2023-01-17,2021-10-05,Logged In
99,38,Male,USA,19.70468214057802,9,56,45,89.10216829672115,1,44.55108414836057,3.0,Android,12.0,2.3899854828874636,1,0.2077763560725309,2.720743467114052,73,2021-05-16,2023-07-31,Clicked Shop Button
25,31,Female,Asia,93.03787630932399,39,19,41,81.36088133673559,1,40.680440668367794,1.0,iOS,11.0,9.574670496540117,34,0.4263931867756695,3.3465332518920654,78,2023-01-25,2021-12-02,Clicked Shop Button
93,48,Female,USA,5.001337996867107,31,82,31,71.49528235517771,0,71.49528235517771,1.0,Android,12.0,8.365068999657504,46,0.1854050643955305,4.63806926578021,30,2021-09-05,2022-08-03,Logged In
18,35,Male,USA,52.9050702754636,21,76,41,24.879706375314793,0,24.879706375314793,3.0,Android,10.0,9.059722973459133,18,0.7532964032737092,1.7539521997545546,92,2023-06-24,2021-10-05,Logged In
82,24,Male,Europe,65.08867082484267,47,55,25,91.02166549666445,0,91.02166549666445,2.0,iOS,12.0,33.597194292432505,44,0.6241377145423355,4.2238118735099315,80,2022-01-26,2023-05-18,Clicked Shop Button
66,27,Male,Europe,11.282958300111813,34,92,24,15.441575753921299,0,15.441575753921299,1.0,Android,10.0,22.974165052508265,36,0.5057631494142547,1.5224979323063654,50,2022-12-31,2022-06-11,Clicked Shop Button
54,24,Male,Europe,116.90398874181828,31,92,10,62.67705194172218,0,62.67705194172218,3.0,iOS,10.0,49.58894391673466,5,0.37441238120047726,1.9689426403032289,28,2022-01-31,2023-12-03,Logged In
35,50,Female,Europe,31.004413093712273,25,60,22,2.88011805465187,0,2.88011805465187,3.0,Android,11.0,11.344295740147242,13,0.24739957959554673,1.9733755339604921,14,2023-01-24,2022-12-21,Logged In
80,40,Female,USA,39.9828527581723,12,59,33,64.37198063249458,0,64.37198063249458,1.0,iOS,11.0,15.541505051374733,3,0.18515807106648632,4.50991678363533,89,2023-02-23,2022-09-30,Clicked Play Button
61,38,Male,Asia,39.95338890932814,1,33,39,27.714435187335983,0,27.714435187335983,3.0,iOS,12.0,49.21203584008245,21,0.8753924860295197,1.7960707680599484,75,2022-03-17,2022-02-24,Clicked Shop Button
41,36,Male,USA,31.49791614349524,22,19,22,44.967697718372,0,44.967697718372,2.0,iOS,10.0,41.58790704011235,38,0.25971891356481847,4.147842907941636,24,2023-03-17,2023-12-18,Clicked Play Button
33,36,Male,USA,5.169489539925813,40,28,28,34.52645520570531,1,17.263227602852655,3.0,Android,10.0,23.489961033926637,35,0.14789970137710853,2.8472261360784796,60,2023-06-12,2022-08-10,Clicked Play Button
68,53,Female,USA,88.87465132011958,37,52,30,17.27567562462099,1,8.637837812310496,2.0,Android,11.0,27.729844277299488,33,0.8693334177459972,4.9963630711892435,40,2022-03-02,2022-03-16,Clicked Shop Button
33,46,Male,Europe,116.18723247691781,47,49,6,62.198079009387406,0,62.198079009387406,2.0,iOS,11.0,42.158896032642026,26,0.5391613930862617,4.356365994608422,68,2023-06-12,2022-08-10,Clicked Play Button
14,35,Female,Europe,30.79375057778018,1,37,39,88.19755551406074,1,44.09877775703037,1.0,iOS,12.0,24.049012302316402,6,0.7373253879929144,3.958812537791272,3,2021-06-11,2022-05-02,Logged In
21,19,Male,Europe,81.25042705739358,1,26,32,95.90842422824034,1,47.95421211412017,3.0,Android,10.0,10.301186179104215,2,0.13501267775865486,4.482905226608782,56,2022-11-27,2021-11-24,Logged In
48,18,Female,Asia,90.31807760025224,42,99,20,19.234636315391505,0,19.234636315391505,2.0,Android,11.0,41.42222692771927,46,0.5535566859837238,3.5361215704201343,30,2023-09-06,2022-01-07,Clicked Shop Button
20,22,Male,USA,102.56891859541034,42,98,1,71.73727740629734,0,71.73727740629734,2.0,iOS,12.0,26.88862456378217,32,0.41856797129439616,4.3746090261139905,2,2023-11-29,2023-07-02,Logged In
8,37,Female,Asia,53.60235765656505,21,99,17,66.43393666056822,0,66.43393666056822,3.0,Android,10.0,7.652129858191064,1,0.7175715474799068,2.0445073894458234,66,2023-10-31,2021-10-21,Clicked Play Button
7,28,Male,Europe,39.837054148649365,15,40,46,34.33777895745725,1,17.168889478728627,2.0,Android,10.0,25.279291559219878,41,0.13074051651124688,1.3908128444042998,89,2023-12-12,2023-12-21,Logged In
67,59,Male,Asia,42.408940412648576,17,80,32,1.9099199353725838,1,0.9549599676862919,3.0,Android,11.0,20.66016902984294,15,0.4213524548492915,3.463728028346675,49,2022-03-29,2021-03-18,Clicked Play Button
17,19,Male,USA,86.95145330632897,22,38,36,68.97912473128662,0,68.97912473128662,1.0,iOS,12.0,43.8421265940879,24,0.7392587355889568,2.738761570654344,16,2022-12-12,2023-06-19,Logged In
33,20,Female,USA,98.92963864814814,38,77,33,94.54948605595001,1,47.274743027975006,2.0,iOS,11.0,6.302771568035171,14,0.518157811710696,2.705763181169728,59,2023-06-12,2022-08-10,Clicked Play Button
48,40,Male,Europe,25.885606292009307,35,87,19,63.21201219156514,1,31.60600609578257,2.0,Android,12.0,43.76049022240128,23,0.5400309927988832,3.1069914097201847,73,2023-09-06,2022-01-07,Clicked Shop Button
76,29,Female,Europe,47.658215938143,45,54,34,43.52927241876341,1,21.764636209381706,3.0,iOS,10.0,25.610550840514236,14,0.1777317455727724,2.44553044626217,65,2022-06-01,2022-08-31,Clicked Play Button
59,37,Female,Asia,108.72312262615226,16,22,49,52.515389411162836,0,52.515389411162836,3.0,Android,12.0,20.218221499057382,30,0.2058644448960731,3.5042381257713164,87,2022-11-15,2021-02-25,Clicked Shop Button
86,22,Male,Europe,97.76975476489501,8,16,17,19.962880765991752,1,9.981440382995876,3.0,Android,12.0,8.098359220147017,13,0.6415996842926287,1.1222734693905196,74,2023-03-03,2022-08-23,Logged In
22,54,Male,Europe,118.25871631768472,47,28,45,75.05441637537376,1,37.52720818768688,3.0,iOS,12.0,35.040898131933965,13,0.6400372978319359,4.879565367527054,23,2022-05-24,2023-05-08,Logged In
30,55,Male,USA,91.73854986343929,17,35,23,74.64198300098491,1,37.320991500492454,2.0,iOS,12.0,46.34033545550202,5,0.8832827154018187,4.698835968182282,98,2021-10-02,2022-12-09,Clicked Play Button
38,47,Female,Europe,50.21744811821106,17,60,7,14.551730038742495,1,7.275865019371247,1.0,iOS,12.0,18.76886769496599,13,0.6695623904524404,4.741080650327735,86,2021-02-13,2022-04-19,Logged In
51,26,Male,Europe,72.92335090938334,26,45,29,87.7978382499659,1,43.89891912498295,1.0,Android,11.0,12.079250033541673,16,0.4945947967467579,2.4600139823348735,31,2023-01-26,2023-01-25,Clicked Play Button
54,51,Female,USA,81.01663923844184,13,46,43,26.918973947330528,1,13.459486973665264,1.0,Android,12.0,27.74334584995785,17,0.7858622588268424,3.127563830636399,86,2022-01-31,2023-12-03,Logged In
8,52,Female,USA,14.022418876469255,17,72,9,98.22560609366148,1,49.11280304683074,1.0,iOS,12.0,39.809297421693515,19,0.183578388652749,4.8165224122303005,97,2023-10-31,2021-10-21,Clicked Play Button
27,39,Male,Asia,67.61715029694449,38,55,22,38.290301403724584,0,38.290301403724584,3.0,iOS,10.0,0.18838472752665258,16,0.4594366567170036,4.609384225710347,18,2022-08-15,2022-08-15,Clicked Play Button
27,41,Male,Europe,86.5718952743501,17,86,48,17.788405873449964,0,17.788405873449964,2.0,iOS,12.0,31.56887181977146,15,0.3296872887420558,4.160977903604589,65,2022-08-15,2022-08-15,Clicked Play Button
98,34,Male,USA,24.241949960121943,48,85,10,35.17201113456523,1,17.586005567282616,2.0,Android,10.0,29.825800034931543,39,0.18371024554210047,2.6293263593903697,59,2022-02-05,2023-07-29,Clicked Play Button
21,27,Male,Asia,94.77264750393907,14,26,1,44.01803286971931,0,44.01803286971931,2.0,Android,11.0,15.907609290208002,38,0.7108016677762931,3.2573568927286938,65,2022-11-27,2021-11-24,Logged In
30,47,Male,Asia,72.13386975912283,45,85,25,6.930777303829483,1,3.4653886519147417,3.0,Android,11.0,22.571150180248516,31,0.5086336243991071,4.17164989686659,14,2021-10-02,2022-12-09,Clicked Play Button
97,40,Male,Europe,114.50550535522338,6,25,35,57.82183812232895,1,28.910919061164474,2.0,iOS,12.0,12.348161208091046,43,0.5454149759179926,2.092047982160127,84,2021-01-08,2023-05-25,Clicked Play Button
28,49,Female,Europe,9.878564293792545,35,65,32,59.76324398689003,1,29.881621993445016,3.0,iOS,11.0,39.49428689759214,8,0.4290041503282632,3.5057974729124455,34,2022-08-09,2023-11-28,Clicked Shop Button
64,34,Female,Asia,35.5125058188787,46,6,46,73.89304553494722,0,73.89304553494722,2.0,Android,12.0,31.726746668305385,26,0.4682697852821882,4.311737299407428,68,2021-11-14,2021-08-31,Logged In
97,34,Female,USA,74.17869611947977,14,23,12,2.9169892290743293,1,1.4584946145371647,1.0,iOS,11.0,26.635581101949263,45,0.1928139096984025,3.8298191669316055,26,2021-01-08,2023-05-25,Clicked Play Button
69,31,Male,Asia,39.10438990368203,47,64,39,54.123821443383015,1,27.061910721691508,3.0,iOS,12.0,19.62630992089136,32,0.6383342594295811,2.917922524764003,87,2023-04-22,2023-12-15,Logged In
61,26,Female,Europe,87.15877886819285,8,87,24,5.290743327066439,0,5.290743327066439,2.0,iOS,12.0,14.569219301036608,9,0.445957887684171,3.3384334382206333,6,2022-03-17,2022-02-24,Clicked Shop Button
48,57,Female,USA,92.28560749002206,15,43,3,70.11442199666534,0,70.11442199666534,1.0,iOS,10.0,41.13682430217157,16,0.7534140585036666,4.954702172583176,5,2023-09-06,2022-01-07,Clicked Shop Button
19,19,Female,USA,16.78933586764456,27,23,41,5.572798570098447,1,2.7863992850492236,1.0,Android,10.0,22.57038352167845,48,0.2570297601144609,3.4079511785888403,32,2021-03-05,2021-07-25,Clicked Play Button
4,42,Female,Asia,64.0932633837783,13,96,18,91.17278483416327,0,91.17278483416327,1.0,iOS,10.0,25.072370992083638,48,0.26404407473506863,4.142471016074575,57,2021-02-10,2023-04-22,Clicked Shop Button
35,56,Female,Europe,63.52241389297143,49,30,17,70.20825668844965,0,70.20825668844965,3.0,Android,10.0,26.04143652703708,35,0.6166076572245502,3.9064190575106505,48,2023-01-24,2022-12-21,Logged In
64,26,Male,Asia,47.467288574787226,31,77,36,50.73897650851571,1,25.369488254257856,3.0,Android,12.0,22.418346771578822,16,0.7768027387179175,3.805962462117453,16,2021-11-14,2021-08-31,Logged In
49,39,Male,Asia,112.28635919551229,35,18,29,44.15039232811749,1,22.075196164058745,2.0,iOS,11.0,12.804421311921189,17,0.47775827089454026,3.8654762204561743,41,2023-04-21,2021-07-03,Clicked Shop Button
17,21,Female,Asia,100.16322678542043,6,87,18,13.067263041326239,1,6.5336315206631195,1.0,Android,12.0,6.017022012152601,22,0.6815630949864799,2.8176390051258555,93,2022-12-12,2023-06-19,Logged In
44,43,Female,USA,85.17907891960823,5,79,22,29.09993895646631,0,29.09993895646631,2.0,Android,10.0,4.926863358387035,33,0.8994639371944685,2.8966406980725012,71,2021-03-26,2022-04-12,Clicked Shop Button
92,46,Female,USA,87.14756310952473,22,97,15,86.89591050208962,0,86.89591050208962,2.0,iOS,10.0,37.873126167034435,7,0.8922125117831425,2.8714509494431293,39,2023-12-25,2021-04-24,Logged In
30,51,Male,Europe,58.0973565385087,49,21,0,90.4452811562494,0,90.4452811562494,1.0,Android,11.0,11.176391115075567,12,0.69546947425736,1.1330184288504324,45,2021-10-02,2022-12-09,Clicked Play Button
93,40,Male,Europe,110.91436992610622,23,57,11,0.07477083705310639,1,0.037385418526553194,2.0,Android,10.0,2.783640747698779,22,0.691669191742599,1.9642613213292939,70,2021-09-05,2022-08-03,Logged In
46,54,Female,Asia,84.87847413412781,25,23,23,59.41363914775513,0,59.41363914775513,3.0,Android,12.0,39.8758703347943,19,0.29809510975912457,1.6182560265995312,69,2022-06-15,2023-11-09,Clicked Shop Button
6,28,Male,Asia,88.83282209041889,34,91,33,71.93006090251136,0,71.93006090251136,2.0,Android,12.0,7.703082643032399,21,0.766831705235019,4.545780045589029,67,2022-07-08,2022-10-13,Clicked Play Button
99,23,Male,Asia,104.0944539355447,26,45,7,61.87469824576063,1,30.937349122880313,1.0,Android,12.0,31.2573045866677,46,0.42408170163769643,2.099877465811796,0,2021-05-16,2023-07-31,Clicked Shop Button
37,35,Female,Europe,36.518232774351965,47,44,17,8.167976486635398,1,4.083988243317699,3.0,Android,12.0,16.93216357239316,22,0.8695951278934582,1.5537705378621616,78,2023-11-04,2022-10-17,Clicked Shop Button
24,38,Male,USA,97.81315394467084,5,82,47,21.772489879890223,1,10.886244939945112,3.0,Android,12.0,6.324012834565473,40,0.1651421509655484,1.4790677276435398,94,2022-12-16,2023-05-12,Clicked Shop Button
93,59,Male,USA,27.452669339996586,26,88,4,25.034026738138603,0,25.034026738138603,2.0,Android,11.0,20.724048962717994,34,0.44867229509818085,3.7999593382086347,88,2021-09-05,2022-08-03,Logged In
46,53,Female,Asia,44.7143245081621,20,47,25,83.17246313050897,1,41.58623156525449,2.0,iOS,12.0,0.740443056631257,2,0.5446723901467989,1.0243332436598371,96,2022-06-15,2023-11-09,Clicked Shop Button
53,58,Male,Asia,43.59520224103191,6,40,29,46.31994363089205,0,46.31994363089205,3.0,iOS,10.0,42.052249125628016,33,0.4241249656689319,2.885217607026033,51,2021-02-26,2022-03-11,Clicked Play Button
95,55,Male,Asia,117.53042886475116,6,51,12,48.68282119412368,0,48.68282119412368,2.0,iOS,10.0,25.67489806709286,32,0.2684633524039547,1.475484422392785,34,2022-12-02,2022-09-29,Logged In
99,51,Female,Asia,103.50178073101159,18,42,18,93.48930465545085,1,46.744652327725426,1.0,Android,10.0,6.958000545398091,45,0.5743907910260079,4.398653510543621,68,2021-05-16,2023-07-31,Clicked Shop Button
60,34,Male,Europe,85.63453408287987,4,7,28,63.70858888547155,1,31.854294442735775,2.0,Android,10.0,11.849015919449235,16,0.7047343317001101,4.833801425809833,4,2022-06-18,2022-09-23,Clicked Play Button
97,54,Male,USA,88.61152758576986,17,50,2,89.86677015526638,1,44.93338507763319,2.0,Android,11.0,22.398759606926333,44,0.6158708768161572,4.835018464859615,99,2021-01-08,2023-05-25,Clicked Play Button
63,42,Female,Asia,69.63837135629568,14,48,25,45.650885534153296,1,22.825442767076648,3.0,iOS,10.0,9.443469140777433,18,0.28755907904643163,2.767856435787077,16,2023-10-30,2022-07-04,Clicked Shop Button
85,55,Female,Europe,113.91542671747969,14,84,39,14.943625851829424,1,7.471812925914712,2.0,iOS,11.0,13.429958075054294,29,0.6852863554948192,3.578059297739186,52,2022-08-16,2021-10-28,Clicked Play Button
32,29,Female,Asia,62.06975658147158,13,91,11,92.99355940740857,0,92.99355940740857,2.0,iOS,10.0,26.719278211763157,22,0.3055182448356506,3.3988165460429784,51,2023-05-30,2022-03-01,Clicked Play Button
87,40,Male,Asia,48.75953663503787,7,6,1,45.87051156675383,0,45.87051156675383,2.0,Android,11.0,41.630450651919276,14,0.24016189033923202,2.400155605543812,13,2023-04-06,2022-06-13,Clicked Play Button
33,59,Female,USA,23.749063747132965,44,91,10,18.163142187882187,0,18.163142187882187,1.0,iOS,11.0,20.09198428449604,13,0.6525344123509778,2.7762579656821247,28,2023-06-12,2022-08-10,Clicked Play Button
67,39,Male,Asia,95.41365001002167,15,9,43,30.239574030392223,1,15.119787015196112,2.0,iOS,11.0,35.84876367767741,1,0.7742297968911432,1.2572947889331427,7,2022-03-29,2021-03-18,Clicked Play Button
18,38,Female,USA,89.46105218869302,19,57,27,5.080258968894224,0,5.080258968894224,1.0,Android,10.0,43.83421067303242,38,0.4852315581572596,4.182796130685949,97,2023-06-24,2021-10-05,Logged In
25,44,Male,USA,49.20082943027551,43,31,17,46.830059145638515,1,23.415029572819257,1.0,iOS,11.0,10.8150470148081,48,0.5251134345107502,1.9632140486184761,0,2023-01-25,2021-12-02,Clicked Shop Button
95,48,Female,USA,7.8972426053113765,47,21,12,85.31281719102365,1,42.65640859551183,1.0,Android,12.0,40.359598520108,17,0.34219805637698597,2.842109324545505,28,2022-12-02,2022-09-29,Logged In
