user_id,age,gender,location,time_spent,num_sessions,level,tasks_completed,registration_date,event_date,revenue,purchases,event_type,Earnings_advertisement
775,47,Male,Europe,703,45,33,165,2022-02-08,2022-03-01,0,0,login,0
775,47,Male,Europe,703,45,33,165,2022-02-08,2022-06-12,71,14,shop,0
775,47,Male,Europe,703,45,33,165,2022-02-08,2022-03-23,0,0,view_advert,97
775,47,Male,Europe,703,45,33,165,2022-02-08,2022-04-27,0,0,view_advert,96
775,47,Male,Europe,703,45,33,165,2022-02-08,2022-03-14,6,25,shop,0
775,47,Male,Europe,703,45,33,165,2022-02-08,2022-06-11,0,0,login,0
775,47,Male,Europe,703,45,33,165,2022-02-08,2022-03-24,4,70,shop,0
775,47,Male,Europe,703,45,33,165,2022-02-08,2022-05-11,0,0,login,0
775,47,Male,Europe,703,45,33,165,2022-02-08,2022-05-15,85,4,shop,0
775,47,Male,Europe,703,45,33,165,2022-02-08,2022-06-19,80,39,shop,0
776,39,Female,Europe,800,91,38,190,2022-04-24,2022-05-25,0,0,view_advert,18
776,39,Female,Europe,800,91,38,190,2022-04-24,2022-06-20,11,36,shop,0
776,39,Female,Europe,800,91,38,190,2022-04-24,2022-06-18,0,0,view_advert,3
776,39,Female,Europe,800,91,38,190,2022-04-24,2022-05-14,41,38,shop,0
776,39,Female,Europe,800,91,38,190,2022-04-24,2022-05-10,72,30,shop,0
776,39,Female,Europe,800,91,38,190,2022-04-24,2022-06-19,42,72,shop,0
776,39,Female,Europe,800,91,38,190,2022-04-24,2022-05-22,0,0,view_advert,65
776,39,Female,Europe,800,91,38,190,2022-04-24,2022-05-22,0,0,view_advert,98
776,39,Female,Europe,800,91,38,190,2022-04-24,2022-05-02,0,0,login,0
777,38,Female,Europe,1250,100,16,80,2022-03-11,2022-05-12,39,90,shop,0
777,38,Female,Europe,1250,100,16,80,2022-03-11,2022-05-05,0,0,login,0
777,38,Female,Europe,1250,100,16,80,2022-03-11,2022-05-29,0,0,login,0
778,46,Female,Europe,1027,49,31,155,2022-02-17,2022-04-24,40,56,shop,0
778,46,Female,Europe,1027,49,31,155,2022-02-17,2022-04-20,31,63,shop,0
778,46,Female,Europe,1027,49,31,155,2022-02-17,2022-02-22,26,92,shop,0
778,46,Female,Europe,1027,49,31,155,2022-02-17,2022-02-18,0,0,login,0
779,18,Female,Europe,2262,94,25,125,2022-05-14,2022-05-25,59,44,shop,0
779,18,Female,Europe,2262,94,25,125,2022-05-14,2022-06-06,0,0,login,0
779,18,Female,Europe,2262,94,25,125,2022-05-14,2022-06-19,40,37,shop,0
779,18,Female,Europe,2262,94,25,125,2022-05-14,2022-06-20,90,27,shop,0
779,18,Female,Europe,2262,94,25,125,2022-05-14,2022-06-23,0,0,login,0
779,18,Female,Europe,2262,94,25,125,2022-05-14,2022-05-28,0,0,login,0
779,18,Female,Europe,2262,94,25,125,2022-05-14,2022-05-23,0,0,login,0
779,18,Female,Europe,2262,94,25,125,2022-05-14,2022-06-10,0,0,view_advert,93
779,18,Female,Europe,2262,94,25,125,2022-05-14,2022-05-25,22,39,shop,0
779,18,Female,Europe,2262,94,25,125,2022-05-14,2022-05-28,0,0,view_advert,76
780,47,Male,Europe,53,37,7,35,2022-04-08,2022-06-25,0,0,view_advert,44
780,47,Male,Europe,53,37,7,35,2022-04-08,2022-05-17,0,0,view_advert,19
780,47,Male,Europe,53,37,7,35,2022-04-08,2022-05-13,0,0,login,0
780,47,Male,Europe,53,37,7,35,2022-04-08,2022-06-04,23,76,shop,0
780,47,Male,Europe,53,37,7,35,2022-04-08,2022-04-14,65,11,shop,0
780,47,Male,Europe,53,37,7,35,2022-04-08,2022-05-25,0,0,login,0
780,47,Male,Europe,53,37,7,35,2022-04-08,2022-06-02,14,57,shop,0
780,47,Male,Europe,53,37,7,35,2022-04-08,2022-05-20,0,0,login,0
780,47,Male,Europe,53,37,7,35,2022-04-08,2022-06-17,32,56,shop,0
780,47,Male,Europe,53,37,7,35,2022-04-08,2022-06-13,0,0,login,0
780,47,Male,Europe,53,37,7,35,2022-04-08,2022-06-01,0,0,view_advert,66
780,47,Male,Europe,53,37,7,35,2022-04-08,2022-04-19,0,0,login,0
781,22,Male,Europe,1988,8,31,155,2022-01-28,2022-03-16,0,0,login,0
782,26,Female,Europe,3423,43,14,70,2022-04-20,2022-04-26,0,0,view_advert,41
782,26,Female,Europe,3423,43,14,70,2022-04-20,2022-05-14,0,0,login,0
782,26,Female,Europe,3423,43,14,70,2022-04-20,2022-05-27,0,0,login,0
782,26,Female,Europe,3423,43,14,70,2022-04-20,2022-06-05,0,0,login,0
782,26,Female,Europe,3423,43,14,70,2022-04-20,2022-05-22,69,99,shop,0
783,32,Female,Europe,1162,81,35,175,2022-05-17,2022-05-21,0,0,view_advert,87
783,32,Female,Europe,1162,81,35,175,2022-05-17,2022-05-18,0,0,view_advert,46
783,32,Female,Europe,1162,81,35,175,2022-05-17,2022-06-18,0,0,login,0
783,32,Female,Europe,1162,81,35,175,2022-05-17,2022-06-02,63,7,shop,0
783,32,Female,Europe,1162,81,35,175,2022-05-17,2022-06-13,0,0,view_advert,62
783,32,Female,Europe,1162,81,35,175,2022-05-17,2022-06-07,54,34,shop,0
783,32,Female,Europe,1162,81,35,175,2022-05-17,2022-06-08,0,0,view_advert,68
784,21,Male,Europe,3074,95,11,55,2022-02-16,2022-05-03,0,0,view_advert,84
784,21,Male,Europe,3074,95,11,55,2022-02-16,2022-05-26,0,0,login,0
784,21,Male,Europe,3074,95,11,55,2022-02-16,2022-05-06,0,0,view_advert,76
784,21,Male,Europe,3074,95,11,55,2022-02-16,2022-04-05,17,40,shop,0
784,21,Male,Europe,3074,95,11,55,2022-02-16,2022-06-15,19,95,shop,0
784,21,Male,Europe,3074,95,11,55,2022-02-16,2022-05-30,0,0,login,0
784,21,Male,Europe,3074,95,11,55,2022-02-16,2022-03-11,99,43,shop,0
784,21,Male,Europe,3074,95,11,55,2022-02-16,2022-05-19,0,0,login,0
784,21,Male,Europe,3074,95,11,55,2022-02-16,2022-04-26,0,0,view_advert,70
784,21,Male,Europe,3074,95,11,55,2022-02-16,2022-04-04,0,0,login,0
784,21,Male,Europe,3074,95,11,55,2022-02-16,2022-05-12,0,0,view_advert,5
785,28,Female,Europe,417,65,27,135,2022-04-21,2022-05-23,0,0,view_advert,15
786,41,Female,Europe,2219,50,9,45,2022-06-24,2022-06-27,0,0,view_advert,69
786,41,Female,Europe,2219,50,9,45,2022-06-24,2022-06-24,0,0,login,0
786,41,Female,Europe,2219,50,9,45,2022-06-24,2022-06-25,8,97,shop,0
786,41,Female,Europe,2219,50,9,45,2022-06-24,2022-06-27,0,0,login,0
786,41,Female,Europe,2219,50,9,45,2022-06-24,2022-06-24,0,0,login,0
786,41,Female,Europe,2219,50,9,45,2022-06-24,2022-06-29,0,0,login,0
786,41,Female,Europe,2219,50,9,45,2022-06-24,2022-06-27,0,0,view_advert,76
786,41,Female,Europe,2219,50,9,45,2022-06-24,2022-06-28,0,0,login,0
787,42,Female,Europe,2621,96,14,70,2022-05-23,2022-05-23,0,0,view_advert,100
787,42,Female,Europe,2621,96,14,70,2022-05-23,2022-06-24,0,0,view_advert,36
787,42,Female,Europe,2621,96,14,70,2022-05-23,2022-06-02,74,48,shop,0
788,47,Male,Europe,3496,23,32,160,2022-05-07,2022-06-23,64,32,shop,0
788,47,Male,Europe,3496,23,32,160,2022-05-07,2022-06-04,79,68,shop,0
788,47,Male,Europe,3496,23,32,160,2022-05-07,2022-06-27,0,0,view_advert,97
788,47,Male,Europe,3496,23,32,160,2022-05-07,2022-06-07,0,0,login,0
788,47,Male,Europe,3496,23,32,160,2022-05-07,2022-06-25,0,0,view_advert,9
789,43,Male,Europe,2566,17,38,190,2022-03-12,2022-05-08,8,91,shop,0
789,43,Male,Europe,2566,17,38,190,2022-03-12,2022-06-05,0,0,login,0
789,43,Male,Europe,2566,17,38,190,2022-03-12,2022-06-14,0,0,login,0
789,43,Male,Europe,2566,17,38,190,2022-03-12,2022-04-14,0,0,view_advert,89
789,43,Male,Europe,2566,17,38,190,2022-03-12,2022-06-06,0,0,login,0
789,43,Male,Europe,2566,17,38,190,2022-03-12,2022-05-11,44,79,shop,0
789,43,Male,Europe,2566,17,38,190,2022-03-12,2022-04-14,0,0,login,0
789,43,Male,Europe,2566,17,38,190,2022-03-12,2022-05-09,0,0,login,0
789,43,Male,Europe,2566,17,38,190,2022-03-12,2022-04-29,91,11,shop,0
789,43,Male,Europe,2566,17,38,190,2022-03-12,2022-03-12,94,55,shop,0
789,43,Male,Europe,2566,17,38,190,2022-03-12,2022-05-01,0,0,login,0
789,43,Male,Europe,2566,17,38,190,2022-03-12,2022-06-16,0,0,view_advert,67
790,39,Female,Europe,805,5,7,35,2022-05-27,2022-06-04,5,9,shop,0
791,20,Female,Europe,1098,73,27,135,2022-03-30,2022-04-11,0,0,login,0
791,20,Female,Europe,1098,73,27,135,2022-03-30,2022-05-27,0,0,view_advert,8
791,20,Female,Europe,1098,73,27,135,2022-03-30,2022-06-10,27,1,shop,0
792,19,Male,Europe,592,62,23,115,2022-01-22,2022-06-06,0,0,view_advert,29
792,19,Male,Europe,592,62,23,115,2022-01-22,2022-06-28,0,0,login,0
792,19,Male,Europe,592,62,23,115,2022-01-22,2022-04-14,0,0,login,0
792,19,Male,Europe,592,62,23,115,2022-01-22,2022-02-11,51,3,shop,0
792,19,Male,Europe,592,62,23,115,2022-01-22,2022-06-18,0,0,login,0
792,19,Male,Europe,592,62,23,115,2022-01-22,2022-06-11,36,69,shop,0
792,19,Male,Europe,592,62,23,115,2022-01-22,2022-02-17,0,0,login,0
792,19,Male,Europe,592,62,23,115,2022-01-22,2022-03-06,0,0,view_advert,60
793,41,Female,Europe,3392,2,40,200,2022-01-04,2022-04-14,0,0,view_advert,77
793,41,Female,Europe,3392,2,40,200,2022-01-04,2022-04-24,0,0,login,0
793,41,Female,Europe,3392,2,40,200,2022-01-04,2022-01-16,0,0,login,0
793,41,Female,Europe,3392,2,40,200,2022-01-04,2022-05-07,0,0,login,0
793,41,Female,Europe,3392,2,40,200,2022-01-04,2022-01-17,0,0,login,0
794,39,Female,Europe,2314,84,40,200,2022-06-08,2022-06-25,0,0,login,0
794,39,Female,Europe,2314,84,40,200,2022-06-08,2022-06-11,29,26,shop,0
794,39,Female,Europe,2314,84,40,200,2022-06-08,2022-06-14,0,0,view_advert,35
794,39,Female,Europe,2314,84,40,200,2022-06-08,2022-06-22,0,0,login,0
794,39,Female,Europe,2314,84,40,200,2022-06-08,2022-06-16,0,0,view_advert,92
794,39,Female,Europe,2314,84,40,200,2022-06-08,2022-06-16,4,34,shop,0
794,39,Female,Europe,2314,84,40,200,2022-06-08,2022-06-12,0,0,login,0
794,39,Female,Europe,2314,84,40,200,2022-06-08,2022-06-11,71,24,shop,0
794,39,Female,Europe,2314,84,40,200,2022-06-08,2022-06-19,0,0,view_advert,35
794,39,Female,Europe,2314,84,40,200,2022-06-08,2022-06-15,83,15,shop,0
794,39,Female,Europe,2314,84,40,200,2022-06-08,2022-06-10,0,0,view_advert,35
794,39,Female,Europe,2314,84,40,200,2022-06-08,2022-06-26,0,0,login,0
795,34,Female,Europe,3495,62,1,5,2022-02-07,2022-04-12,70,57,shop,0
795,34,Female,Europe,3495,62,1,5,2022-02-07,2022-03-01,0,0,view_advert,40
796,38,Male,Europe,567,80,5,25,2022-05-29,2022-05-30,11,85,shop,0
796,38,Male,Europe,567,80,5,25,2022-05-29,2022-05-30,21,89,shop,0
797,35,Male,Europe,455,41,40,200,2022-03-29,2022-04-29,0,0,login,0
797,35,Male,Europe,455,41,40,200,2022-03-29,2022-05-17,73,90,shop,0
797,35,Male,Europe,455,41,40,200,2022-03-29,2022-04-30,29,70,shop,0
798,45,Female,Europe,2298,13,24,120,2022-06-12,2022-06-14,91,38,shop,0
798,45,Female,Europe,2298,13,24,120,2022-06-12,2022-06-28,96,93,shop,0
798,45,Female,Europe,2298,13,24,120,2022-06-12,2022-06-24,0,0,login,0
798,45,Female,Europe,2298,13,24,120,2022-06-12,2022-06-18,0,0,login,0
798,45,Female,Europe,2298,13,24,120,2022-06-12,2022-06-17,43,80,shop,0
798,45,Female,Europe,2298,13,24,120,2022-06-12,2022-06-19,0,0,login,0
798,45,Female,Europe,2298,13,24,120,2022-06-12,2022-06-12,84,40,shop,0
799,45,Female,Europe,2363,49,13,65,2022-04-28,2022-06-15,0,0,view_advert,47
799,45,Female,Europe,2363,49,13,65,2022-04-28,2022-05-16,60,51,shop,0
799,45,Female,Europe,2363,49,13,65,2022-04-28,2022-05-27,0,0,login,0
800,21,Male,Europe,2498,7,6,30,2022-02-16,2022-03-02,0,0,view_advert,1
800,21,Male,Europe,2498,7,6,30,2022-02-16,2022-05-15,87,70,shop,0
800,21,Male,Europe,2498,7,6,30,2022-02-16,2022-06-24,0,0,view_advert,41
800,21,Male,Europe,2498,7,6,30,2022-02-16,2022-04-23,0,0,login,0
800,21,Male,Europe,2498,7,6,30,2022-02-16,2022-03-31,88,41,shop,0
800,21,Male,Europe,2498,7,6,30,2022-02-16,2022-06-10,0,0,login,0
800,21,Male,Europe,2498,7,6,30,2022-02-16,2022-05-22,0,0,login,0
800,21,Male,Europe,2498,7,6,30,2022-02-16,2022-05-08,15,62,shop,0
800,21,Male,Europe,2498,7,6,30,2022-02-16,2022-05-10,0,0,view_advert,72
800,21,Male,Europe,2498,7,6,30,2022-02-16,2022-06-12,0,0,login,0
800,21,Male,Europe,2498,7,6,30,2022-02-16,2022-03-15,0,0,login,0
801,32,Male,Europe,1821,50,1,5,2022-06-17,2022-06-27,0,0,view_advert,26
801,32,Male,Europe,1821,50,1,5,2022-06-17,2022-06-25,0,0,view_advert,18
801,32,Male,Europe,1821,50,1,5,2022-06-17,2022-06-19,0,0,view_advert,40
801,32,Male,Europe,1821,50,1,5,2022-06-17,2022-06-26,0,0,view_advert,74
801,32,Male,Europe,1821,50,1,5,2022-06-17,2022-06-27,0,0,view_advert,61
802,38,Male,Europe,251,17,5,25,2022-04-18,2022-04-26,0,0,login,0
802,38,Male,Europe,251,17,5,25,2022-04-18,2022-06-27,8,42,shop,0
802,38,Male,Europe,251,17,5,25,2022-04-18,2022-05-21,0,0,view_advert,52
802,38,Male,Europe,251,17,5,25,2022-04-18,2022-05-14,0,0,view_advert,60
802,38,Male,Europe,251,17,5,25,2022-04-18,2022-06-19,0,0,view_advert,71
802,38,Male,Europe,251,17,5,25,2022-04-18,2022-06-14,0,0,login,0
802,38,Male,Europe,251,17,5,25,2022-04-18,2022-06-25,0,0,view_advert,24
803,22,Male,Europe,3120,38,34,170,2022-01-09,2022-05-21,0,0,view_advert,9
803,22,Male,Europe,3120,38,34,170,2022-01-09,2022-05-25,0,0,view_advert,20
803,22,Male,Europe,3120,38,34,170,2022-01-09,2022-06-20,17,10,shop,0
803,22,Male,Europe,3120,38,34,170,2022-01-09,2022-05-14,38,48,shop,0
803,22,Male,Europe,3120,38,34,170,2022-01-09,2022-02-22,81,30,shop,0
803,22,Male,Europe,3120,38,34,170,2022-01-09,2022-03-05,0,0,view_advert,81
803,22,Male,Europe,3120,38,34,170,2022-01-09,2022-04-25,0,0,login,0
803,22,Male,Europe,3120,38,34,170,2022-01-09,2022-03-26,0,0,login,0
803,22,Male,Europe,3120,38,34,170,2022-01-09,2022-04-13,0,0,login,0
803,22,Male,Europe,3120,38,34,170,2022-01-09,2022-05-25,0,0,view_advert,81
804,28,Male,Europe,1635,63,5,25,2022-03-03,2022-03-07,0,0,view_advert,96
804,28,Male,Europe,1635,63,5,25,2022-03-03,2022-03-04,0,0,view_advert,58
804,28,Male,Europe,1635,63,5,25,2022-03-03,2022-05-01,0,0,view_advert,95
804,28,Male,Europe,1635,63,5,25,2022-03-03,2022-03-23,0,0,view_advert,75
804,28,Male,Europe,1635,63,5,25,2022-03-03,2022-04-04,2,100,shop,0
804,28,Male,Europe,1635,63,5,25,2022-03-03,2022-03-22,0,0,view_advert,26
804,28,Male,Europe,1635,63,5,25,2022-03-03,2022-04-06,0,0,login,0
804,28,Male,Europe,1635,63,5,25,2022-03-03,2022-03-13,8,88,shop,0
804,28,Male,Europe,1635,63,5,25,2022-03-03,2022-05-07,52,85,shop,0
805,21,Female,Europe,3093,85,36,180,2022-06-05,2022-06-08,0,0,login,0
805,21,Female,Europe,3093,85,36,180,2022-06-05,2022-06-18,0,0,login,0
805,21,Female,Europe,3093,85,36,180,2022-06-05,2022-06-12,0,0,view_advert,43
805,21,Female,Europe,3093,85,36,180,2022-06-05,2022-06-23,0,0,login,0
805,21,Female,Europe,3093,85,36,180,2022-06-05,2022-06-09,0,0,view_advert,41
806,37,Male,Europe,1397,36,27,135,2022-06-17,2022-06-19,0,0,view_advert,92
806,37,Male,Europe,1397,36,27,135,2022-06-17,2022-06-19,0,0,view_advert,14
806,37,Male,Europe,1397,36,27,135,2022-06-17,2022-06-25,0,0,login,0
806,37,Male,Europe,1397,36,27,135,2022-06-17,2022-06-24,0,0,view_advert,33
806,37,Male,Europe,1397,36,27,135,2022-06-17,2022-06-22,0,0,login,0
806,37,Male,Europe,1397,36,27,135,2022-06-17,2022-06-21,11,96,shop,0
806,37,Male,Europe,1397,36,27,135,2022-06-17,2022-06-28,0,0,view_advert,33
807,21,Female,Europe,1056,69,5,25,2022-06-24,2022-06-28,0,0,login,0
807,21,Female,Europe,1056,69,5,25,2022-06-24,2022-06-26,0,0,view_advert,53
807,21,Female,Europe,1056,69,5,25,2022-06-24,2022-06-24,0,0,login,0
808,28,Female,Europe,2463,92,20,100,2022-01-06,2022-05-17,35,68,shop,0
808,28,Female,Europe,2463,92,20,100,2022-01-06,2022-02-02,23,70,shop,0
808,28,Female,Europe,2463,92,20,100,2022-01-06,2022-03-15,51,82,shop,0
808,28,Female,Europe,2463,92,20,100,2022-01-06,2022-05-18,0,0,view_advert,70
809,46,Male,Europe,568,58,9,45,2022-05-01,2022-06-19,21,72,shop,0
810,43,Female,Europe,3427,9,20,100,2022-06-13,2022-06-18,0,0,login,0
810,43,Female,Europe,3427,9,20,100,2022-06-13,2022-06-14,0,0,view_advert,85
810,43,Female,Europe,3427,9,20,100,2022-06-13,2022-06-20,0,0,view_advert,43
810,43,Female,Europe,3427,9,20,100,2022-06-13,2022-06-27,0,0,login,0
810,43,Female,Europe,3427,9,20,100,2022-06-13,2022-06-15,80,93,shop,0
810,43,Female,Europe,3427,9,20,100,2022-06-13,2022-06-17,0,0,view_advert,8
810,43,Female,Europe,3427,9,20,100,2022-06-13,2022-06-24,86,14,shop,0
810,43,Female,Europe,3427,9,20,100,2022-06-13,2022-06-16,0,0,view_advert,97
811,41,Female,Europe,1153,91,7,35,2022-04-14,2022-05-05,0,0,view_advert,87
811,41,Female,Europe,1153,91,7,35,2022-04-14,2022-06-10,0,0,view_advert,75
811,41,Female,Europe,1153,91,7,35,2022-04-14,2022-06-10,0,0,login,0
811,41,Female,Europe,1153,91,7,35,2022-04-14,2022-06-03,0,0,login,0
812,28,Female,Europe,969,72,6,30,2022-01-07,2022-05-16,26,5,shop,0
812,28,Female,Europe,969,72,6,30,2022-01-07,2022-05-13,0,0,login,0
812,28,Female,Europe,969,72,6,30,2022-01-07,2022-02-09,42,8,shop,0
812,28,Female,Europe,969,72,6,30,2022-01-07,2022-03-25,48,42,shop,0
812,28,Female,Europe,969,72,6,30,2022-01-07,2022-01-31,9,81,shop,0
812,28,Female,Europe,969,72,6,30,2022-01-07,2022-06-22,27,6,shop,0
812,28,Female,Europe,969,72,6,30,2022-01-07,2022-04-23,40,42,shop,0
812,28,Female,Europe,969,72,6,30,2022-01-07,2022-05-30,32,72,shop,0
812,28,Female,Europe,969,72,6,30,2022-01-07,2022-04-02,21,91,shop,0
812,28,Female,Europe,969,72,6,30,2022-01-07,2022-03-19,0,0,login,0
812,28,Female,Europe,969,72,6,30,2022-01-07,2022-03-27,0,0,login,0
812,28,Female,Europe,969,72,6,30,2022-01-07,2022-03-02,0,0,view_advert,50
813,27,Female,Europe,1194,96,13,65,2022-05-24,2022-06-11,0,0,login,0
814,19,Female,Europe,793,45,18,90,2022-02-25,2022-04-30,97,7,shop,0
814,19,Female,Europe,793,45,18,90,2022-02-25,2022-05-11,0,0,login,0
814,19,Female,Europe,793,45,18,90,2022-02-25,2022-03-08,0,0,login,0
814,19,Female,Europe,793,45,18,90,2022-02-25,2022-04-18,0,0,login,0
814,19,Female,Europe,793,45,18,90,2022-02-25,2022-03-11,0,0,view_advert,78
814,19,Female,Europe,793,45,18,90,2022-02-25,2022-04-16,0,0,view_advert,91
814,19,Female,Europe,793,45,18,90,2022-02-25,2022-06-10,0,0,view_advert,90
814,19,Female,Europe,793,45,18,90,2022-02-25,2022-03-02,0,0,login,0
814,19,Female,Europe,793,45,18,90,2022-02-25,2022-03-20,23,38,shop,0
815,28,Female,Europe,2605,5,40,200,2022-02-24,2022-04-26,18,8,shop,0
815,28,Female,Europe,2605,5,40,200,2022-02-24,2022-04-06,80,52,shop,0
815,28,Female,Europe,2605,5,40,200,2022-02-24,2022-05-15,46,59,shop,0
815,28,Female,Europe,2605,5,40,200,2022-02-24,2022-04-12,0,0,login,0
815,28,Female,Europe,2605,5,40,200,2022-02-24,2022-06-10,0,0,login,0
815,28,Female,Europe,2605,5,40,200,2022-02-24,2022-03-04,0,0,login,0
815,28,Female,Europe,2605,5,40,200,2022-02-24,2022-04-14,0,0,view_advert,87
815,28,Female,Europe,2605,5,40,200,2022-02-24,2022-05-24,88,37,shop,0
815,28,Female,Europe,2605,5,40,200,2022-02-24,2022-04-03,0,0,view_advert,12
815,28,Female,Europe,2605,5,40,200,2022-02-24,2022-05-10,35,83,shop,0
815,28,Female,Europe,2605,5,40,200,2022-02-24,2022-04-14,0,0,login,0
816,30,Female,Europe,429,54,29,145,2022-03-19,2022-05-07,95,97,shop,0
816,30,Female,Europe,429,54,29,145,2022-03-19,2022-05-26,0,0,login,0
816,30,Female,Europe,429,54,29,145,2022-03-19,2022-06-25,0,0,login,0
816,30,Female,Europe,429,54,29,145,2022-03-19,2022-03-31,0,0,view_advert,39
816,30,Female,Europe,429,54,29,145,2022-03-19,2022-03-21,0,0,login,0
816,30,Female,Europe,429,54,29,145,2022-03-19,2022-04-09,0,0,view_advert,66
816,30,Female,Europe,429,54,29,145,2022-03-19,2022-05-17,0,0,view_advert,50
816,30,Female,Europe,429,54,29,145,2022-03-19,2022-06-05,97,57,shop,0
817,26,Female,Europe,215,31,1,5,2022-01-04,2022-02-10,0,0,view_advert,40
817,26,Female,Europe,215,31,1,5,2022-01-04,2022-02-03,0,0,view_advert,94
817,26,Female,Europe,215,31,1,5,2022-01-04,2022-02-26,0,0,login,0
818,34,Female,Europe,1332,80,14,70,2022-01-19,2022-02-23,10,83,shop,0
818,34,Female,Europe,1332,80,14,70,2022-01-19,2022-05-20,47,43,shop,0
818,34,Female,Europe,1332,80,14,70,2022-01-19,2022-01-31,68,16,shop,0
818,34,Female,Europe,1332,80,14,70,2022-01-19,2022-02-04,27,77,shop,0
818,34,Female,Europe,1332,80,14,70,2022-01-19,2022-05-01,1,62,shop,0
818,34,Female,Europe,1332,80,14,70,2022-01-19,2022-06-17,0,0,view_advert,12
818,34,Female,Europe,1332,80,14,70,2022-01-19,2022-03-11,0,0,login,0
818,34,Female,Europe,1332,80,14,70,2022-01-19,2022-01-19,0,0,login,0
818,34,Female,Europe,1332,80,14,70,2022-01-19,2022-01-19,0,0,view_advert,4
818,34,Female,Europe,1332,80,14,70,2022-01-19,2022-03-12,0,0,login,0
818,34,Female,Europe,1332,80,14,70,2022-01-19,2022-03-26,0,0,view_advert,78
818,34,Female,Europe,1332,80,14,70,2022-01-19,2022-05-09,0,0,view_advert,18
819,49,Female,Europe,1426,31,38,190,2022-06-20,2022-06-29,56,94,shop,0
820,46,Female,Europe,1513,42,32,160,2022-01-13,2022-05-24,0,0,view_advert,66
820,46,Female,Europe,1513,42,32,160,2022-01-13,2022-02-09,0,0,login,0
820,46,Female,Europe,1513,42,32,160,2022-01-13,2022-06-15,11,16,shop,0
820,46,Female,Europe,1513,42,32,160,2022-01-13,2022-02-13,0,0,view_advert,84
820,46,Female,Europe,1513,42,32,160,2022-01-13,2022-03-01,0,0,view_advert,52
820,46,Female,Europe,1513,42,32,160,2022-01-13,2022-02-20,0,0,view_advert,0
820,46,Female,Europe,1513,42,32,160,2022-01-13,2022-01-30,0,0,login,0
820,46,Female,Europe,1513,42,32,160,2022-01-13,2022-03-05,0,0,login,0
820,46,Female,Europe,1513,42,32,160,2022-01-13,2022-06-01,0,0,view_advert,82
820,46,Female,Europe,1513,42,32,160,2022-01-13,2022-01-17,0,0,view_advert,83
821,41,Female,Europe,2869,92,32,160,2022-04-01,2022-04-23,0,0,login,0
821,41,Female,Europe,2869,92,32,160,2022-04-01,2022-06-21,0,0,login,0
822,21,Female,Europe,1901,42,1,5,2022-03-04,2022-04-07,44,18,shop,0
823,27,Female,Europe,3560,14,16,80,2022-04-14,2022-05-13,63,58,shop,0
823,27,Female,Europe,3560,14,16,80,2022-04-14,2022-04-24,0,0,view_advert,52
823,27,Female,Europe,3560,14,16,80,2022-04-14,2022-06-01,0,0,view_advert,79
823,27,Female,Europe,3560,14,16,80,2022-04-14,2022-04-29,0,0,view_advert,95
823,27,Female,Europe,3560,14,16,80,2022-04-14,2022-04-14,3,28,shop,0
823,27,Female,Europe,3560,14,16,80,2022-04-14,2022-04-15,0,0,login,0
823,27,Female,Europe,3560,14,16,80,2022-04-14,2022-06-22,0,0,view_advert,64
823,27,Female,Europe,3560,14,16,80,2022-04-14,2022-04-16,0,0,view_advert,10
823,27,Female,Europe,3560,14,16,80,2022-04-14,2022-04-22,0,0,login,0
823,27,Female,Europe,3560,14,16,80,2022-04-14,2022-06-08,73,65,shop,0
823,27,Female,Europe,3560,14,16,80,2022-04-14,2022-05-12,12,30,shop,0
823,27,Female,Europe,3560,14,16,80,2022-04-14,2022-06-16,0,0,view_advert,11
824,47,Male,Europe,396,42,31,155,2022-06-24,2022-06-24,0,0,login,0
824,47,Male,Europe,396,42,31,155,2022-06-24,2022-06-25,0,0,view_advert,57
824,47,Male,Europe,396,42,31,155,2022-06-24,2022-06-27,16,0,shop,0
824,47,Male,Europe,396,42,31,155,2022-06-24,2022-06-28,0,0,login,0
824,47,Male,Europe,396,42,31,155,2022-06-24,2022-06-28,0,0,view_advert,76
824,47,Male,Europe,396,42,31,155,2022-06-24,2022-06-24,20,63,shop,0
824,47,Male,Europe,396,42,31,155,2022-06-24,2022-06-25,56,50,shop,0
824,47,Male,Europe,396,42,31,155,2022-06-24,2022-06-29,0,0,login,0
824,47,Male,Europe,396,42,31,155,2022-06-24,2022-06-26,0,0,login,0
824,47,Male,Europe,396,42,31,155,2022-06-24,2022-06-24,78,56,shop,0
824,47,Male,Europe,396,42,31,155,2022-06-24,2022-06-27,0,0,login,0
824,47,Male,Europe,396,42,31,155,2022-06-24,2022-06-24,0,0,view_advert,100
825,24,Male,Europe,2403,58,30,150,2022-01-22,2022-05-31,0,0,view_advert,0
825,24,Male,Europe,2403,58,30,150,2022-01-22,2022-04-03,0,0,view_advert,99
825,24,Male,Europe,2403,58,30,150,2022-01-22,2022-01-31,0,0,view_advert,45
825,24,Male,Europe,2403,58,30,150,2022-01-22,2022-06-12,23,42,shop,0
825,24,Male,Europe,2403,58,30,150,2022-01-22,2022-05-10,94,21,shop,0
825,24,Male,Europe,2403,58,30,150,2022-01-22,2022-05-15,0,0,login,0
825,24,Male,Europe,2403,58,30,150,2022-01-22,2022-03-16,20,95,shop,0
825,24,Male,Europe,2403,58,30,150,2022-01-22,2022-06-05,0,0,login,0
825,24,Male,Europe,2403,58,30,150,2022-01-22,2022-03-22,0,0,login,0
