user_id,age,gender,location,time_spent,num_sessions,level,tasks_completed,registration_date,event_date,revenue,purchases,event_type,Earnings_advertisement
720,44,Male,Norway,1435,93,10,50,2022-06-04,2022-06-21,0,0,view_advert,24
720,44,Male,Norway,1435,93,10,50,2022-06-04,2022-06-08,0,0,login,0
720,44,Male,Norway,1435,93,10,50,2022-06-04,2022-06-04,0,0,login,0
720,44,Male,Norway,1435,93,10,50,2022-06-04,2022-06-13,30,99,shop,0
720,44,Male,Norway,1435,93,10,50,2022-06-04,2022-06-21,99,100,shop,0
720,44,Male,Norway,1435,93,10,50,2022-06-04,2022-06-06,0,0,view_advert,46
720,44,Male,Norway,1435,93,10,50,2022-06-04,2022-06-16,0,0,view_advert,60
720,44,Male,Norway,1435,93,10,50,2022-06-04,2022-06-26,0,0,view_advert,8
721,36,Female,Kosovo,247,63,18,90,2022-03-14,2022-05-17,0,0,login,0
721,36,Female,Kosovo,247,63,18,90,2022-03-14,2022-06-23,0,0,view_advert,58
722,49,Female,Iceland,1008,73,21,105,2022-01-10,2022-03-19,16,34,shop,0
723,38,Female,Denmark,661,37,26,130,2022-03-26,2022-06-07,0,0,view_advert,83
723,38,Female,Denmark,661,37,26,130,2022-03-26,2022-05-13,6,85,shop,0
724,29,Female,Sweden,1965,41,19,95,2022-01-27,2022-04-12,6,100,shop,0
724,29,Female,Sweden,1965,41,19,95,2022-01-27,2022-03-11,20,27,shop,0
724,29,Female,Sweden,1965,41,19,95,2022-01-27,2022-05-18,0,0,view_advert,79
724,29,Female,Sweden,1965,41,19,95,2022-01-27,2022-04-22,0,0,login,0
724,29,Female,Sweden,1965,41,19,95,2022-01-27,2022-03-03,0,0,view_advert,83
725,47,Male,Portugal,2330,61,39,195,2022-03-01,2022-06-20,72,27,shop,0
725,47,Male,Portugal,2330,61,39,195,2022-03-01,2022-04-01,0,0,login,0
725,47,Male,Portugal,2330,61,39,195,2022-03-01,2022-03-01,0,0,view_advert,50
725,47,Male,Portugal,2330,61,39,195,2022-03-01,2022-03-13,0,0,view_advert,57
726,49,Male,Germany,1506,76,9,45,2022-01-06,2022-03-15,0,0,view_advert,67
726,49,Male,Germany,1506,76,9,45,2022-01-06,2022-04-20,0,0,view_advert,7
726,49,Male,Germany,1506,76,9,45,2022-01-06,2022-03-08,0,0,login,0
726,49,Male,Germany,1506,76,9,45,2022-01-06,2022-06-07,79,11,shop,0
726,49,Male,Germany,1506,76,9,45,2022-01-06,2022-06-19,0,0,login,0
727,50,Female,Ireland,733,35,23,115,2022-01-23,2022-03-31,0,0,login,0
727,50,Female,Ireland,733,35,23,115,2022-01-23,2022-04-14,7,12,shop,0
727,50,Female,Ireland,733,35,23,115,2022-01-23,2022-06-13,0,0,view_advert,52
727,50,Female,Ireland,733,35,23,115,2022-01-23,2022-01-24,0,0,view_advert,72
727,50,Female,Ireland,733,35,23,115,2022-01-23,2022-06-04,15,7,shop,0
727,50,Female,Ireland,733,35,23,115,2022-01-23,2022-05-04,0,0,view_advert,69
728,23,Male,Germany,3507,82,2,10,2022-01-09,2022-06-13,0,0,view_advert,72
728,23,Male,Germany,3507,82,2,10,2022-01-09,2022-06-25,0,0,view_advert,58
728,23,Male,Germany,3507,82,2,10,2022-01-09,2022-06-23,28,92,shop,0
728,23,Male,Germany,3507,82,2,10,2022-01-09,2022-04-07,0,0,login,0
728,23,Male,Germany,3507,82,2,10,2022-01-09,2022-03-20,0,0,login,0
728,23,Male,Germany,3507,82,2,10,2022-01-09,2022-05-18,96,68,shop,0
728,23,Male,Germany,3507,82,2,10,2022-01-09,2022-03-25,14,56,shop,0
728,23,Male,Germany,3507,82,2,10,2022-01-09,2022-01-23,28,93,shop,0
728,23,Male,Germany,3507,82,2,10,2022-01-09,2022-06-15,0,0,login,0
728,23,Male,Germany,3507,82,2,10,2022-01-09,2022-02-01,0,0,view_advert,18
729,49,Female,Croatia,2099,64,10,50,2022-06-05,2022-06-19,0,0,login,0
729,49,Female,Croatia,2099,64,10,50,2022-06-05,2022-06-07,0,0,view_advert,20
729,49,Female,Croatia,2099,64,10,50,2022-06-05,2022-06-06,86,50,shop,0
729,49,Female,Croatia,2099,64,10,50,2022-06-05,2022-06-06,0,0,view_advert,4
729,49,Female,Croatia,2099,64,10,50,2022-06-05,2022-06-24,0,0,view_advert,80
729,49,Female,Croatia,2099,64,10,50,2022-06-05,2022-06-27,0,0,login,0
729,49,Female,Croatia,2099,64,10,50,2022-06-05,2022-06-14,51,62,shop,0
729,49,Female,Croatia,2099,64,10,50,2022-06-05,2022-06-21,0,0,login,0
730,48,Male,Ukraine,1967,15,30,150,2022-02-24,2022-04-18,0,0,view_advert,85
730,48,Male,Ukraine,1967,15,30,150,2022-02-24,2022-04-09,0,0,login,0
730,48,Male,Ukraine,1967,15,30,150,2022-02-24,2022-05-16,63,99,shop,0
730,48,Male,Ukraine,1967,15,30,150,2022-02-24,2022-03-28,0,0,view_advert,51
731,37,Male,Netherlands,2104,75,11,55,2022-03-14,2022-06-15,0,0,login,0
732,50,Female,France,2806,38,29,145,2022-04-10,2022-04-25,0,0,login,0
732,50,Female,France,2806,38,29,145,2022-04-10,2022-06-08,11,72,shop,0
732,50,Female,France,2806,38,29,145,2022-04-10,2022-06-15,0,0,login,0
732,50,Female,France,2806,38,29,145,2022-04-10,2022-05-29,0,0,view_advert,66
732,50,Female,France,2806,38,29,145,2022-04-10,2022-04-23,65,80,shop,0
732,50,Female,France,2806,38,29,145,2022-04-10,2022-04-12,0,0,login,0
732,50,Female,France,2806,38,29,145,2022-04-10,2022-06-12,0,0,view_advert,12
732,50,Female,France,2806,38,29,145,2022-04-10,2022-04-26,0,0,login,0
732,50,Female,France,2806,38,29,145,2022-04-10,2022-04-22,0,0,login,0
732,50,Female,France,2806,38,29,145,2022-04-10,2022-06-09,0,0,view_advert,42
732,50,Female,France,2806,38,29,145,2022-04-10,2022-05-16,71,36,shop,0
732,50,Female,France,2806,38,29,145,2022-04-10,2022-04-17,16,63,shop,0
733,40,Female,United Kingdom,1424,84,23,115,2022-06-06,2022-06-28,0,0,login,0
733,40,Female,United Kingdom,1424,84,23,115,2022-06-06,2022-06-14,0,0,login,0
733,40,Female,United Kingdom,1424,84,23,115,2022-06-06,2022-06-07,0,0,view_advert,52
733,40,Female,United Kingdom,1424,84,23,115,2022-06-06,2022-06-22,0,0,view_advert,23
733,40,Female,United Kingdom,1424,84,23,115,2022-06-06,2022-06-26,0,0,view_advert,14
733,40,Female,United Kingdom,1424,84,23,115,2022-06-06,2022-06-07,37,77,shop,0
734,24,Male,Spain,2723,91,27,135,2022-05-08,2022-06-10,0,0,view_advert,43
734,24,Male,Spain,2723,91,27,135,2022-05-08,2022-05-22,0,0,login,0
734,24,Male,Spain,2723,91,27,135,2022-05-08,2022-06-27,0,0,login,0
734,24,Male,Spain,2723,91,27,135,2022-05-08,2022-06-12,0,0,login,0
734,24,Male,Spain,2723,91,27,135,2022-05-08,2022-05-09,0,0,view_advert,10
734,24,Male,Spain,2723,91,27,135,2022-05-08,2022-06-18,0,0,view_advert,28
735,31,Male,Kosovo,2191,45,27,135,2022-02-08,2022-04-30,0,0,login,0
735,31,Male,Kosovo,2191,45,27,135,2022-02-08,2022-04-13,0,0,login,0
735,31,Male,Kosovo,2191,45,27,135,2022-02-08,2022-03-24,0,0,login,0
735,31,Male,Kosovo,2191,45,27,135,2022-02-08,2022-04-21,0,0,login,0
735,31,Male,Kosovo,2191,45,27,135,2022-02-08,2022-05-26,58,58,shop,0
736,16,Male,Montenegro,2312,8,40,200,2022-06-21,2022-06-29,0,0,view_advert,86
736,16,Male,Montenegro,2312,8,40,200,2022-06-21,2022-06-22,0,0,view_advert,96
736,16,Male,Montenegro,2312,8,40,200,2022-06-21,2022-06-22,0,0,login,0
736,16,Male,Montenegro,2312,8,40,200,2022-06-21,2022-06-22,11,24,shop,0
736,16,Male,Montenegro,2312,8,40,200,2022-06-21,2022-06-29,0,0,view_advert,71
736,16,Male,Montenegro,2312,8,40,200,2022-06-21,2022-06-23,0,0,view_advert,5
736,16,Male,Montenegro,2312,8,40,200,2022-06-21,2022-06-26,0,0,view_advert,63
736,16,Male,Montenegro,2312,8,40,200,2022-06-21,2022-06-25,0,0,login,0
737,19,Male,Greece,3086,18,29,145,2022-04-16,2022-06-14,0,0,view_advert,85
737,19,Male,Greece,3086,18,29,145,2022-04-16,2022-05-11,6,88,shop,0
737,19,Male,Greece,3086,18,29,145,2022-04-16,2022-05-26,0,0,login,0
737,19,Male,Greece,3086,18,29,145,2022-04-16,2022-04-23,0,0,view_advert,75
737,19,Male,Greece,3086,18,29,145,2022-04-16,2022-05-19,0,0,view_advert,48
737,19,Male,Greece,3086,18,29,145,2022-04-16,2022-04-30,0,0,view_advert,30
737,19,Male,Greece,3086,18,29,145,2022-04-16,2022-06-03,49,99,shop,0
737,19,Male,Greece,3086,18,29,145,2022-04-16,2022-06-18,0,0,view_advert,50
737,19,Male,Greece,3086,18,29,145,2022-04-16,2022-05-01,0,0,login,0
737,19,Male,Greece,3086,18,29,145,2022-04-16,2022-06-10,0,0,view_advert,93
737,19,Male,Greece,3086,18,29,145,2022-04-16,2022-06-24,40,92,shop,0
738,49,Female,Lithuania,2528,61,24,120,2022-06-25,2022-06-27,0,0,login,0
738,49,Female,Lithuania,2528,61,24,120,2022-06-25,2022-06-28,11,60,shop,0
738,49,Female,Lithuania,2528,61,24,120,2022-06-25,2022-06-26,0,0,login,0
738,49,Female,Lithuania,2528,61,24,120,2022-06-25,2022-06-29,0,0,login,0
738,49,Female,Lithuania,2528,61,24,120,2022-06-25,2022-06-29,0,0,login,0
738,49,Female,Lithuania,2528,61,24,120,2022-06-25,2022-06-29,56,57,shop,0
738,49,Female,Lithuania,2528,61,24,120,2022-06-25,2022-06-26,0,0,view_advert,87
738,49,Female,Lithuania,2528,61,24,120,2022-06-25,2022-06-29,0,0,login,0
738,49,Female,Lithuania,2528,61,24,120,2022-06-25,2022-06-25,0,0,login,0
739,34,Female,Austria,2143,68,20,100,2022-05-28,2022-06-23,0,0,login,0
739,34,Female,Austria,2143,68,20,100,2022-05-28,2022-05-31,0,0,view_advert,33
739,34,Female,Austria,2143,68,20,100,2022-05-28,2022-06-27,4,74,shop,0
739,34,Female,Austria,2143,68,20,100,2022-05-28,2022-06-09,0,0,login,0
740,33,Female,Netherlands,1173,9,29,145,2022-04-05,2022-06-19,0,0,login,0
740,33,Female,Netherlands,1173,9,29,145,2022-04-05,2022-05-15,0,0,view_advert,91
740,33,Female,Netherlands,1173,9,29,145,2022-04-05,2022-06-05,75,77,shop,0
740,33,Female,Netherlands,1173,9,29,145,2022-04-05,2022-04-19,46,28,shop,0
740,33,Female,Netherlands,1173,9,29,145,2022-04-05,2022-06-11,43,98,shop,0
741,42,Male,Bosnia and Herzegovina,2243,43,39,195,2022-02-03,2022-02-11,0,0,view_advert,92
741,42,Male,Bosnia and Herzegovina,2243,43,39,195,2022-02-03,2022-03-08,0,0,login,0
741,42,Male,Bosnia and Herzegovina,2243,43,39,195,2022-02-03,2022-04-05,30,96,shop,0
741,42,Male,Bosnia and Herzegovina,2243,43,39,195,2022-02-03,2022-06-07,0,0,view_advert,73
741,42,Male,Bosnia and Herzegovina,2243,43,39,195,2022-02-03,2022-02-18,0,0,login,0
741,42,Male,Bosnia and Herzegovina,2243,43,39,195,2022-02-03,2022-02-24,0,0,login,0
742,34,Male,Slovenia,1347,61,1,5,2022-01-20,2022-02-23,0,0,login,0
742,34,Male,Slovenia,1347,61,1,5,2022-01-20,2022-02-17,69,13,shop,0
742,34,Male,Slovenia,1347,61,1,5,2022-01-20,2022-01-27,0,0,view_advert,28
742,34,Male,Slovenia,1347,61,1,5,2022-01-20,2022-06-08,0,0,view_advert,67
742,34,Male,Slovenia,1347,61,1,5,2022-01-20,2022-02-14,23,78,shop,0
742,34,Male,Slovenia,1347,61,1,5,2022-01-20,2022-05-18,1,63,shop,0
743,48,Female,Spain,2100,40,21,105,2022-06-02,2022-06-22,0,0,view_advert,49
743,48,Female,Spain,2100,40,21,105,2022-06-02,2022-06-14,0,0,view_advert,72
743,48,Female,Spain,2100,40,21,105,2022-06-02,2022-06-15,0,0,view_advert,70
743,48,Female,Spain,2100,40,21,105,2022-06-02,2022-06-24,0,0,view_advert,35
743,48,Female,Spain,2100,40,21,105,2022-06-02,2022-06-23,0,0,login,0
743,48,Female,Spain,2100,40,21,105,2022-06-02,2022-06-17,0,0,view_advert,27
743,48,Female,Spain,2100,40,21,105,2022-06-02,2022-06-05,34,98,shop,0
743,48,Female,Spain,2100,40,21,105,2022-06-02,2022-06-08,34,40,shop,0
743,48,Female,Spain,2100,40,21,105,2022-06-02,2022-06-17,0,0,view_advert,44
744,22,Male,Netherlands,2628,4,30,150,2022-06-29,2022-06-29,0,0,view_advert,78
744,22,Male,Netherlands,2628,4,30,150,2022-06-29,2022-06-29,0,0,login,0
745,31,Female,Norway,1827,63,40,200,2022-05-09,2022-06-12,57,58,shop,0
745,31,Female,Norway,1827,63,40,200,2022-05-09,2022-05-24,0,0,view_advert,34
745,31,Female,Norway,1827,63,40,200,2022-05-09,2022-06-16,0,0,login,0
745,31,Female,Norway,1827,63,40,200,2022-05-09,2022-05-29,0,0,view_advert,28
745,31,Female,Norway,1827,63,40,200,2022-05-09,2022-06-03,0,0,login,0
745,31,Female,Norway,1827,63,40,200,2022-05-09,2022-06-05,0,0,login,0
745,31,Female,Norway,1827,63,40,200,2022-05-09,2022-06-26,0,0,login,0
745,31,Female,Norway,1827,63,40,200,2022-05-09,2022-06-04,0,0,view_advert,91
746,37,Male,Czech Republic,3526,40,33,165,2022-04-04,2022-04-13,0,0,login,0
746,37,Male,Czech Republic,3526,40,33,165,2022-04-04,2022-06-14,42,25,shop,0
746,37,Male,Czech Republic,3526,40,33,165,2022-04-04,2022-06-01,0,0,login,0
746,37,Male,Czech Republic,3526,40,33,165,2022-04-04,2022-06-15,0,0,login,0
746,37,Male,Czech Republic,3526,40,33,165,2022-04-04,2022-06-03,0,0,view_advert,5
746,37,Male,Czech Republic,3526,40,33,165,2022-04-04,2022-04-23,0,0,login,0
746,37,Male,Czech Republic,3526,40,33,165,2022-04-04,2022-05-31,0,0,login,0
746,37,Male,Czech Republic,3526,40,33,165,2022-04-04,2022-05-09,0,0,view_advert,50
746,37,Male,Czech Republic,3526,40,33,165,2022-04-04,2022-05-12,0,0,login,0
746,37,Male,Czech Republic,3526,40,33,165,2022-04-04,2022-04-04,0,0,login,0
746,37,Male,Czech Republic,3526,40,33,165,2022-04-04,2022-06-27,0,0,view_advert,85
747,17,Male,Sweden,2640,87,18,90,2022-02-07,2022-06-01,57,46,shop,0
747,17,Male,Sweden,2640,87,18,90,2022-02-07,2022-05-31,0,0,login,0
747,17,Male,Sweden,2640,87,18,90,2022-02-07,2022-03-17,0,0,login,0
747,17,Male,Sweden,2640,87,18,90,2022-02-07,2022-03-24,0,0,login,0
747,17,Male,Sweden,2640,87,18,90,2022-02-07,2022-04-29,0,0,view_advert,83
747,17,Male,Sweden,2640,87,18,90,2022-02-07,2022-03-09,0,0,login,0
747,17,Male,Sweden,2640,87,18,90,2022-02-07,2022-05-25,0,0,view_advert,51
747,17,Male,Sweden,2640,87,18,90,2022-02-07,2022-05-28,31,61,shop,0
747,17,Male,Sweden,2640,87,18,90,2022-02-07,2022-02-12,0,0,login,0
747,17,Male,Sweden,2640,87,18,90,2022-02-07,2022-05-22,0,0,view_advert,29
747,17,Male,Sweden,2640,87,18,90,2022-02-07,2022-06-20,0,0,view_advert,99
748,35,Female,Lithuania,1218,69,31,155,2022-04-08,2022-05-28,0,0,view_advert,85
748,35,Female,Lithuania,1218,69,31,155,2022-04-08,2022-06-17,0,0,view_advert,70
748,35,Female,Lithuania,1218,69,31,155,2022-04-08,2022-05-17,0,0,login,0
748,35,Female,Lithuania,1218,69,31,155,2022-04-08,2022-04-25,0,0,login,0
748,35,Female,Lithuania,1218,69,31,155,2022-04-08,2022-05-29,0,0,view_advert,70
748,35,Female,Lithuania,1218,69,31,155,2022-04-08,2022-04-22,0,0,view_advert,88
749,43,Male,Albania,2468,59,22,110,2022-04-03,2022-04-12,0,0,view_advert,90
749,43,Male,Albania,2468,59,22,110,2022-04-03,2022-04-18,0,0,view_advert,66
749,43,Male,Albania,2468,59,22,110,2022-04-03,2022-05-22,95,34,shop,0
749,43,Male,Albania,2468,59,22,110,2022-04-03,2022-06-11,0,0,login,0
749,43,Male,Albania,2468,59,22,110,2022-04-03,2022-05-02,55,6,shop,0
749,43,Male,Albania,2468,59,22,110,2022-04-03,2022-04-17,9,100,shop,0
749,43,Male,Albania,2468,59,22,110,2022-04-03,2022-05-05,0,0,login,0
750,18,Male,Finland,2834,15,27,135,2022-06-15,2022-06-23,0,0,view_advert,48
750,18,Male,Finland,2834,15,27,135,2022-06-15,2022-06-27,0,0,login,0
750,18,Male,Finland,2834,15,27,135,2022-06-15,2022-06-20,0,0,view_advert,47
750,18,Male,Finland,2834,15,27,135,2022-06-15,2022-06-24,0,0,view_advert,57
750,18,Male,Finland,2834,15,27,135,2022-06-15,2022-06-29,0,0,view_advert,37
750,18,Male,Finland,2834,15,27,135,2022-06-15,2022-06-24,86,3,shop,0
750,18,Male,Finland,2834,15,27,135,2022-06-15,2022-06-24,0,0,login,0
750,18,Male,Finland,2834,15,27,135,2022-06-15,2022-06-22,0,0,login,0
750,18,Male,Finland,2834,15,27,135,2022-06-15,2022-06-24,8,50,shop,0
750,18,Male,Finland,2834,15,27,135,2022-06-15,2022-06-23,0,0,login,0
751,31,Female,Slovenia,2545,49,34,170,2022-06-11,2022-06-14,0,0,login,0
751,31,Female,Slovenia,2545,49,34,170,2022-06-11,2022-06-15,0,0,login,0
751,31,Female,Slovenia,2545,49,34,170,2022-06-11,2022-06-17,0,0,view_advert,66
751,31,Female,Slovenia,2545,49,34,170,2022-06-11,2022-06-20,0,0,view_advert,11
751,31,Female,Slovenia,2545,49,34,170,2022-06-11,2022-06-13,0,0,login,0
751,31,Female,Slovenia,2545,49,34,170,2022-06-11,2022-06-23,0,0,login,0
751,31,Female,Slovenia,2545,49,34,170,2022-06-11,2022-06-28,0,0,login,0
751,31,Female,Slovenia,2545,49,34,170,2022-06-11,2022-06-15,27,97,shop,0
751,31,Female,Slovenia,2545,49,34,170,2022-06-11,2022-06-21,26,49,shop,0
751,31,Female,Slovenia,2545,49,34,170,2022-06-11,2022-06-29,0,0,login,0
751,31,Female,Slovenia,2545,49,34,170,2022-06-11,2022-06-11,64,13,shop,0
751,31,Female,Slovenia,2545,49,34,170,2022-06-11,2022-06-12,7,13,shop,0
752,28,Male,Andorra,1097,17,1,5,2022-02-24,2022-05-02,0,0,view_advert,22
752,28,Male,Andorra,1097,17,1,5,2022-02-24,2022-06-02,0,0,view_advert,13
752,28,Male,Andorra,1097,17,1,5,2022-02-24,2022-05-08,0,0,login,0
752,28,Male,Andorra,1097,17,1,5,2022-02-24,2022-05-01,0,0,view_advert,24
752,28,Male,Andorra,1097,17,1,5,2022-02-24,2022-04-06,0,0,login,0
752,28,Male,Andorra,1097,17,1,5,2022-02-24,2022-06-19,0,0,login,0
752,28,Male,Andorra,1097,17,1,5,2022-02-24,2022-04-13,0,0,view_advert,51
752,28,Male,Andorra,1097,17,1,5,2022-02-24,2022-03-03,0,0,view_advert,95
752,28,Male,Andorra,1097,17,1,5,2022-02-24,2022-05-19,0,0,login,0
752,28,Male,Andorra,1097,17,1,5,2022-02-24,2022-03-13,79,59,shop,0
752,28,Male,Andorra,1097,17,1,5,2022-02-24,2022-05-14,0,0,view_advert,92
753,37,Female,Albania,186,93,39,195,2022-01-10,2022-01-10,59,30,shop,0
753,37,Female,Albania,186,93,39,195,2022-01-10,2022-04-12,0,0,login,0
753,37,Female,Albania,186,93,39,195,2022-01-10,2022-06-11,0,0,view_advert,32
754,39,Female,Bosnia and Herzegovina,657,78,30,150,2022-02-02,2022-06-11,0,0,view_advert,49
755,38,Male,Sweden,72,25,19,95,2022-04-28,2022-05-13,59,43,shop,0
755,38,Male,Sweden,72,25,19,95,2022-04-28,2022-05-25,0,0,login,0
755,38,Male,Sweden,72,25,19,95,2022-04-28,2022-06-06,22,61,shop,0
756,29,Female,Kosovo,1241,42,23,115,2022-06-23,2022-06-24,68,42,shop,0
756,29,Female,Kosovo,1241,42,23,115,2022-06-23,2022-06-29,0,0,login,0
756,29,Female,Kosovo,1241,42,23,115,2022-06-23,2022-06-29,68,3,shop,0
757,21,Female,Lithuania,1535,32,36,180,2022-06-19,2022-06-27,0,0,view_advert,69
758,16,Male,Latvia,191,42,20,100,2022-06-05,2022-06-20,11,80,shop,0
758,16,Male,Latvia,191,42,20,100,2022-06-05,2022-06-19,0,0,view_advert,13
758,16,Male,Latvia,191,42,20,100,2022-06-05,2022-06-08,33,15,shop,0
758,16,Male,Latvia,191,42,20,100,2022-06-05,2022-06-25,0,0,login,0
759,50,Male,Czech Republic,3238,68,35,175,2022-03-14,2022-03-31,0,0,view_advert,90
759,50,Male,Czech Republic,3238,68,35,175,2022-03-14,2022-05-31,26,80,shop,0
759,50,Male,Czech Republic,3238,68,35,175,2022-03-14,2022-04-26,0,0,view_advert,87
759,50,Male,Czech Republic,3238,68,35,175,2022-03-14,2022-05-24,0,0,view_advert,35
759,50,Male,Czech Republic,3238,68,35,175,2022-03-14,2022-03-28,0,0,view_advert,11
759,50,Male,Czech Republic,3238,68,35,175,2022-03-14,2022-04-03,0,0,view_advert,82
759,50,Male,Czech Republic,3238,68,35,175,2022-03-14,2022-03-22,72,39,shop,0
759,50,Male,Czech Republic,3238,68,35,175,2022-03-14,2022-03-25,0,0,login,0
759,50,Male,Czech Republic,3238,68,35,175,2022-03-14,2022-06-01,0,0,login,0
760,19,Female,Spain,1237,30,1,5,2022-06-13,2022-06-23,2,40,shop,0
760,19,Female,Spain,1237,30,1,5,2022-06-13,2022-06-14,45,77,shop,0
761,46,Male,San Marino,2460,34,17,85,2022-02-22,2022-03-26,0,0,login,0
761,46,Male,San Marino,2460,34,17,85,2022-02-22,2022-03-13,0,0,login,0
761,46,Male,San Marino,2460,34,17,85,2022-02-22,2022-04-04,0,0,login,0
762,21,Female,Norway,1537,82,13,65,2022-04-20,2022-05-21,0,0,login,0
762,21,Female,Norway,1537,82,13,65,2022-04-20,2022-04-24,99,33,shop,0
762,21,Female,Norway,1537,82,13,65,2022-04-20,2022-06-16,0,0,login,0
762,21,Female,Norway,1537,82,13,65,2022-04-20,2022-04-30,0,0,view_advert,19
762,21,Female,Norway,1537,82,13,65,2022-04-20,2022-05-04,0,0,login,0
762,21,Female,Norway,1537,82,13,65,2022-04-20,2022-05-22,62,12,shop,0
762,21,Female,Norway,1537,82,13,65,2022-04-20,2022-06-24,0,0,view_advert,52
762,21,Female,Norway,1537,82,13,65,2022-04-20,2022-05-14,0,0,view_advert,53
762,21,Female,Norway,1537,82,13,65,2022-04-20,2022-05-10,63,16,shop,0
762,21,Female,Norway,1537,82,13,65,2022-04-20,2022-05-08,54,77,shop,0
762,21,Female,Norway,1537,82,13,65,2022-04-20,2022-05-31,0,0,view_advert,53
762,21,Female,Norway,1537,82,13,65,2022-04-20,2022-05-19,0,0,login,0
763,16,Female,France,383,42,39,195,2022-04-25,2022-04-30,41,16,shop,0
763,16,Female,France,383,42,39,195,2022-04-25,2022-05-03,34,1,shop,0
763,16,Female,France,383,42,39,195,2022-04-25,2022-05-20,0,0,login,0
763,16,Female,France,383,42,39,195,2022-04-25,2022-05-03,79,74,shop,0
763,16,Female,France,383,42,39,195,2022-04-25,2022-05-22,74,14,shop,0
764,29,Male,Austria,1307,8,1,5,2022-02-23,2022-03-10,0,0,view_advert,69
764,29,Male,Austria,1307,8,1,5,2022-02-23,2022-06-06,0,0,login,0
764,29,Male,Austria,1307,8,1,5,2022-02-23,2022-03-29,19,64,shop,0
764,29,Male,Austria,1307,8,1,5,2022-02-23,2022-06-06,0,0,view_advert,47
764,29,Male,Austria,1307,8,1,5,2022-02-23,2022-02-26,0,0,login,0
764,29,Male,Austria,1307,8,1,5,2022-02-23,2022-05-17,12,27,shop,0
764,29,Male,Austria,1307,8,1,5,2022-02-23,2022-06-22,54,5,shop,0
764,29,Male,Austria,1307,8,1,5,2022-02-23,2022-06-10,0,0,view_advert,43
764,29,Male,Austria,1307,8,1,5,2022-02-23,2022-06-24,0,0,view_advert,0
764,29,Male,Austria,1307,8,1,5,2022-02-23,2022-03-02,97,3,shop,0
765,23,Male,Serbia,3274,11,39,195,2022-02-09,2022-04-06,0,0,login,0
765,23,Male,Serbia,3274,11,39,195,2022-02-09,2022-02-28,0,0,view_advert,84
765,23,Male,Serbia,3274,11,39,195,2022-02-09,2022-05-05,3,54,shop,0
765,23,Male,Serbia,3274,11,39,195,2022-02-09,2022-06-29,0,0,login,0
765,23,Male,Serbia,3274,11,39,195,2022-02-09,2022-02-26,60,46,shop,0
765,23,Male,Serbia,3274,11,39,195,2022-02-09,2022-04-30,0,0,view_advert,37
765,23,Male,Serbia,3274,11,39,195,2022-02-09,2022-03-23,0,0,view_advert,2
765,23,Male,Serbia,3274,11,39,195,2022-02-09,2022-02-18,0,0,login,0
765,23,Male,Serbia,3274,11,39,195,2022-02-09,2022-03-22,20,64,shop,0
766,29,Female,Malta,3578,55,1,5,2022-02-18,2022-06-28,25,53,shop,0
766,29,Female,Malta,3578,55,1,5,2022-02-18,2022-04-25,16,84,shop,0
766,29,Female,Malta,3578,55,1,5,2022-02-18,2022-03-18,0,0,login,0
766,29,Female,Malta,3578,55,1,5,2022-02-18,2022-04-23,0,0,view_advert,21
766,29,Female,Malta,3578,55,1,5,2022-02-18,2022-06-13,0,0,login,0
766,29,Female,Malta,3578,55,1,5,2022-02-18,2022-03-18,90,84,shop,0
766,29,Female,Malta,3578,55,1,5,2022-02-18,2022-06-19,0,0,view_advert,70
766,29,Female,Malta,3578,55,1,5,2022-02-18,2022-05-02,0,0,view_advert,7
766,29,Female,Malta,3578,55,1,5,2022-02-18,2022-02-24,0,0,login,0
766,29,Female,Malta,3578,55,1,5,2022-02-18,2022-02-27,5,68,shop,0
767,21,Female,Andorra,63,17,2,10,2022-01-14,2022-03-24,0,0,login,0
767,21,Female,Andorra,63,17,2,10,2022-01-14,2022-05-19,0,0,login,0
767,21,Female,Andorra,63,17,2,10,2022-01-14,2022-02-14,0,0,view_advert,85
767,21,Female,Andorra,63,17,2,10,2022-01-14,2022-06-16,2,69,shop,0
767,21,Female,Andorra,63,17,2,10,2022-01-14,2022-03-03,0,0,view_advert,65
767,21,Female,Andorra,63,17,2,10,2022-01-14,2022-06-11,0,0,login,0
767,21,Female,Andorra,63,17,2,10,2022-01-14,2022-06-24,0,0,view_advert,79
768,46,Female,Latvia,1843,18,33,165,2022-02-18,2022-05-13,0,0,view_advert,64
768,46,Female,Latvia,1843,18,33,165,2022-02-18,2022-04-02,0,0,login,0
768,46,Female,Latvia,1843,18,33,165,2022-02-18,2022-04-16,0,0,view_advert,49
768,46,Female,Latvia,1843,18,33,165,2022-02-18,2022-05-04,0,0,login,0
768,46,Female,Latvia,1843,18,33,165,2022-02-18,2022-06-23,35,57,shop,0
768,46,Female,Latvia,1843,18,33,165,2022-02-18,2022-04-20,0,0,login,0
768,46,Female,Latvia,1843,18,33,165,2022-02-18,2022-06-05,20,35,shop,0
768,46,Female,Latvia,1843,18,33,165,2022-02-18,2022-03-10,0,0,view_advert,78
768,46,Female,Latvia,1843,18,33,165,2022-02-18,2022-04-08,0,0,view_advert,42
769,20,Male,Poland,1186,92,31,155,2022-05-14,2022-06-14,78,7,shop,0
769,20,Male,Poland,1186,92,31,155,2022-05-14,2022-06-08,97,72,shop,0
